"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"186120";"2,266196";"49,909829";"49°54'35.384N 2°15'58.306E";"80021";"Rue de Sully";"";"80000";"AMIENS";"18/11/2023";"En extérieur";"RPUB_159120.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,57";"";"1";"";"0,25";"";"0,06";"";"0,23";"";"0,21";"";"0,22";"";"1,239516";"1,239516";"-11,668";"0,816699"
"186127";"2,852132";"50,417437";"50°25'2.773N 2°51'7.675E";"62771";"Rue de Bayeux";"";"62430";"SALLAUMINES";"17/11/2023";"En extérieur";"RPUB_159134.pdf";"Oui";"1,32";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,74";"";"0,2";"";"0,42";"";"0,56";"";"0,45";"";"0,55";"";"0,42";"";"1,326273";"1,326273";"-0,475";"0,322103"
"186173";"3,13067";"50,626248";"50°37'34.493N 3°7'50.412E";"59009";"Rue Brève";"";"59650";"VILLENEUVE D ASCQ";"16/11/2023";"En extérieur";"RPUB_159282.pdf";"Oui";"2,58";"Rue / Route / Parking";"EXEM";"";"0,14";"";"";"";"";"";"";"";"0,82";"";"0,4";"";"0,36";"";"1,56";"";"2,07";"";"0,97";"";"0,63";"";"3,00631";"3,003048";"-16,524";"0,704899"
"186208";"3,09116";"50,62506";"50°37'30.216N 3°5'28.176E";"59350";"Rue de l'École Saint-Louis";"";"59000";"LILLE";"16/11/2023";"En extérieur";"RPUB_159280.pdf";"Oui";"0,73";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,38";"";"0,22";"";"0,37";"";"0,4";"";"0,25";"";"0,19";"";"0,2";"";"0,792654";"0,792654";"-8,583";"0,297677"
"186212";"2,83659";"50,4451";"50°26'42.360N 2°50'11.724E";"62498";"Rue Gustave Courbet";"";"62300";"LENS";"17/11/2023";"En extérieur";"RPUB_159284.pdf";"Oui";"1,08";"Rue / Route / Parking";"EXEM";"";"0,26";"";"";"";"";"";"";"";"0,59";"";"0,52";"";"0,35";"";"0,58";"";"0,29";"";"0,25";"";"0,3";"";"1,175415";"1,146298";"-8,835";"0,347878"
"186222";"3,19251";"50,685024";"50°41'6.086N 3°11'33.036E";"59512";"Rue Pierre de Roubaix";"";"59100";"ROUBAIX";"15/11/2023";"En extérieur";"RPUB_159281.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"0,11";"";"";"";"";"";"";"";"0,22";"";"0,47";"";"0,56";"";"0,66";"";"0,6";"";"0,44";"";"0,19";"";"1,27291";"1,268148";"-9,734";"0,476665"
"186234";"2,839138";"50,440729";"50°26'26.624N 2°50'20.897E";"62498";"Rue Gandhi";"";"62300";"LENS";"17/11/2023";"En extérieur";"RPUB_159283.pdf";"Oui";"2,77";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,21";"";"0,14";"";"1,05";"";"0,95";"";"1,52";"";"0,71";"";"0,45";"";"2,25515";"2,25515";"18,587";"0,638013"
"186238";"2,479857";"50,498281";"50°29'53.812N 2°28'47.485E";"62048";"Boulevard de la Paix";"";"62260";"AUCHEL";"17/11/2023";"En extérieur";"RPUB_159285.pdf";"Oui";"1,8";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,62";"";"0,62";"";"0,97";"";"1,01";"";"0,44";"";"0,37";"";"0,38";"";"1,790168";"1,790168";"0,546";"0,391759"
"186270";"2,395854";"50,643686";"50°38'37.270N 2°23'45.074E";"62014";"Rue de Saint-Martin";"";"62120";"AIRE SUR LA LYS";"17/11/2023";"En extérieur";"RPUB_159312.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,47";"";"0,06";"";"0,78";"";"0,84";"";"0,05";"";"0,5";"";"0,24";"";"1,359632";"1,359632";"-13,303";"0,705042"
"186365";"3,541095";"50,291382";"50°17'28.975N 3°32'27.942E";"59019";"Résidence La Drere";"";"59269";"ARTRES";"14/11/2023";"En intérieur";"RPUB_159429.pdf";"Oui";"0,42";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186391";"3,134984";"50,610355";"50°36'37.278N 3°8'5.942E";"59009";"Rue Guglielmo Marconi";"";"59650";"VILLENEUVE D ASCQ";"16/11/2023";"En extérieur";"RPUB_159458.pdf";"Oui";"2,1";"Rue / Route / Parking";"EXEM";"";"0,73";"";"";"";"";"";"";"";"0,48";"";"0,59";"";"0,41";"";"0,52";"";"0,69";"";"0,7";"";"0,86";"";"1,804328";"1,650061";"14,08";"0,224001"
"186569";"2,824628";"50,440785";"50°26'26.826N 2°49'28.661E";"62498";"Chemin Chevalier";"";"62300";"LENS";"12/12/2023";"En extérieur";"RPUB_159620.pdf";"Oui";"1,25";"Lieu d'habitation";"EXEM";"";"0,15";"";"";"";"";"";"";"0,14";"0,36";"";"0,31";"";"0,22";"";"1";"";"0,76";"";"0,41";"";"";"";"1,435932";"1,421197";"-14,875";"0,685444"
"186573";"1,595807";"50,701649";"50°42'5.936N 1°35'44.905E";"62643";"Allée Siabas";"";"62230";"OUTREAU";"14/12/2023";"En extérieur";"RPUB_159624.pdf";"Oui";"0,34";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186574";"4,04612";"50,329579";"50°19'46.484N 4°2'46.032E";"59618";"Route De Marbent";"";"59600";"VIEUX RENG";"13/12/2023";"En intérieur";"RPUB_159627.pdf";"Oui";"0,19";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186646";"3,096312";"50,389703";"50°23'22.931N 3°5'46.723E";"59178";"Rue Gustave Eiffel";"";"59500";"DOUAI";"11/12/2023";"En extérieur";"RPUB_159817.pdf";"Oui";"2,59";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,9";"";"0,7";"";"1,08";"";"1,3";"";"1,44";"";"0,48";"";"1,16";"";"2,793922";"2,793922";"-7,873";"0,310273"
"186647";"2,993592";"50,679286";"50°40'45.430N 2°59'36.931E";"59611";"Rue Des Tilleuls";"";"59237";"VERLINGHEM";"15/12/2023";"En intérieur";"RPUB_159862.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186714";"3,064057";"50,647213";"50°38'49.967N 3°3'50.605E";"59350";"Rue Paul Ramadier";"";"59800";"LILLE";"13/12/2023";"En extérieur";"RPUB_159820.pdf";"Oui";"1,7";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,07";"";"";"";"";"0,85";"";"2,07";"";"0,56";"";"0,33";"";"0,32";"";"0,2";"";"0,22";"";"2,371835";"2,370802";"-39,52";"1,052856"
"186715";"3,112946";"50,583046";"50°34'58.966N 3°6'46.606E";"59343";"Rue du Calvaire";"";"59810";"LESQUIN";"16/12/2023";"En extérieur";"RPUB_159821.pdf";"Oui";"1,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,44";"";"0,38";"";"1,75";"";"0,37";"";"0,14";"";"0,34";"";"0,27";"";"1,935329";"1,935329";"-6,924";"0,962056"
"186730";"2,810415";"50,429127";"50°25'44.857N 2°48'37.494E";"62498";"Rue De l'independance";"";"62300";"LENS";"12/12/2023";"En intérieur";"RPUB_159860.pdf";"Oui";"0,06";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186731";"2,810415";"50,429127";"50°25'44.857N 2°48'37.494E";"62498";"Rue De l'indépendance";"";"62300";"LENS";"12/12/2023";"En intérieur";"RPUB_159859.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"186734";"3,082542";"50,65216";"50°39'7.776N 3°4'57.151E";"59368";"Avenue de la République";"";"59110";"MADELEINE";"13/12/2023";"En extérieur";"RPUB_159816.pdf";"Oui";"1,78";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,59";"";"0,96";"";"0,6";"";"0,45";"";"0,51";"";"0,69";"";"0,55";"";"1,695111";"1,694373";"4,769";"0,432846"
"186784";"3,037252";"50,623361";"50°37'24.100N 3°2'14.107E";"59350";"Rue d'Isly";"";"59800";"LILLE";"13/12/2023";"En extérieur";"RPUB_159819.pdf";"Oui";"1,1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,27";"";"0,39";"";"0,36";"";"0,28";"";"0,29";"";"0,31";"";"0,4";"";"0,879318";"0,879318";"20,062";"0,152112"
"186799";"2,977326";"50,39016";"50°23'24.576N 2°58'38.374E";"62427";"Chemin de la Motte";"";"62110";"HENIN BEAUMONT";"16/12/2023";"En extérieur";"RPUB_159818.pdf";"Oui";"2,35";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,41";"";"";"";"";"0,43";"";"1";"";"1,29";"";"0,54";"";"0,84";"";"0,19";"";"0,68";"";"2,124335";"2,084394";"9,603";"0,497294"
"186801";"2,878225";"50,403669";"50°24'13.208N 2°52'41.610E";"62570";"Rue Georges Bizet";"";"62680";"MERICOURT";"12/12/2023";"En intérieur";"RPUB_159864.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"71,429";"0"
"186816";"3,0383";"50,557762";"50°33'27.943N 3°2'17.880E";"59560";"Rue du Luyot";"";"59113";"SECLIN";"16/12/2023";"En extérieur";"RPUB_159889.pdf";"Oui";"1,63";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"0,12";"1,1";"";"0,53";"";"0,65";"";"0,45";"";"0,43";"";"0,46";"";"0,89";"";"1,821785";"1,817828";"-11,766";"0,488441"
"186830";"3,025515";"50,629694";"50°37'46.898N 3°1'31.854E";"59350";"Rue du Général de la Bourdonnaye";"";"59000";"LILLE";"13/12/2023";"En extérieur";"RPUB_159887.pdf";"Oui";"1,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,64";"";"0,49";"";"0,58";"";"0,51";"";"0,42";"";"0,37";"";"0,36";"";"1,299654";"1,299654";"0,027";"0,202738"
"186833";"1,60034";"50,721061";"50°43'15.820N 1°36'1.224E";"62160";"Quai Chanzy";"";"62200";"BOULOGNE SUR MER";"14/12/2023";"En extérieur";"RPUB_159897.pdf";"Oui";"1,29";"Rue / Route / Parking";"EXEM";"";"0,12";"";"";"";"";"";"0,15";"";"0,24";"";"0,25";"";"0,77";"";"0,48";"";"0,45";"";"0,86";"";"0,47";"";"1,464001";"1,451344";"-13,488";"0,585586"
"186836";"3,07093";"50,62425";"50°37'27.300N 3°4'15.348E";"59350";"Rue de Cambrai";"";"59000";"LILLE";"13/12/2023";"En extérieur";"RPUB_159888.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,12";"";"";"";"";"0,38";"";"0,33";"";"0,38";"";"0,51";"";"0,48";"";"0,7";"";"0,36";"";"1,233775";"1,227925";"-2,815";"0,381899"
"186838";"2,905805";"50,380489";"50°22'49.760N 2°54'20.898E";"62148";"Route d'Arras";"";"62320";"BOIS BERNARD";"12/12/2023";"En extérieur";"RPUB_159900.pdf";"Oui";"2,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"1,05";"";"1,72";"";"0,68";"";"0,22";"";"0,05";"";"0,54";"";"2,205856";"2,205856";"0,637";"0,780219"
"186841";"3,098624";"50,689705";"50°41'22.938N 3°5'55.046E";"59378";"Chemin des peupliers";"";"59700";"MARCQ EN BAROEUL";"15/12/2023";"En extérieur";"RPUB_159896.pdf";"Oui";"1,62";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,56";"";"0,66";"";"1,28";"";"0,28";"";"0,36";"";"0,29";"";"0,26";"";"1,658584";"1,657498";"-2,382";"0,751636"
"186842";"3,031724";"50,666329";"50°39'58.784N 3°1'54.206E";"59527";"Chemin des Messines";"";"59350";"SAINT ANDRE LEZ LILLE";"15/12/2023";"En extérieur";"RPUB_159894.pdf";"Oui";"3,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,91";"";"1,29";"";"0,77";"";"2,36";"";"1,27";"";"2,08";"";"0,77";"";"3,897037";"3,897037";"-17,028";"0,436382"
"186844";"2,86216";"50,40503";"50°24'18.108N 2°51'43.776E";"62570";"Rue Jean Letienne";"";"62680";"MERICOURT";"12/12/2023";"En extérieur";"RPUB_159904.pdf";"Oui";"1,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"0,1";"0,26";"";"0,13";"";"0,33";"";"0,42";"";"0,26";"";"0,63";"";"1,12";"";"1,448689";"1,445234";"-11,438";"0,76782"
"186847";"3,083177";"50,610372";"50°36'37.339N 3°4'59.437E";"59507";"Rue Louis Montois";"";"59790";"RONCHIN";"16/12/2023";"En extérieur";"RPUB_159895.pdf";"Oui";"0,74";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,15";"";"0,42";"";"0,61";"";"0,2";"";"0,19";"";"0,08";"";"0,05";"";"0,812158";"0,809938";"-9,751";"0,838756"
"186855";"2,600312";"50,534362";"50°32'3.703N 2°36'1.123E";"62035";"Rue de Stalingrad";"";"62232";"ANNEZIN";"14/12/2023";"En extérieur";"RPUB_159898.pdf";"Oui";"2,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,09";"";"1,04";"";"1,33";"";"1,49";"";"0,71";"";"0,57";"";"0,18";"";"1,45";"";"2,835948";"2,834519";"-1,647";"0,605986"
"186857";"1,59522";"50,519119";"50°31'8.828N 1°35'42.792E";"62826";"Avenue de l'Hippodrome";"";"62520";"TOUQUET PARIS PLAGE";"14/12/2023";"En extérieur";"RPUB_159903.pdf";"Oui";"1,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,88";"";"0,31";"";"0,58";"";"0,38";"";"0,75";"";"0,18";"";"0,14";"";"1,40207";"1,40207";"-11,275";"0,571985"
"186862";"3,146697";"50,681982";"50°40'55.135N 3°8'48.109E";"59163";"Rue des Ogiers";"";"59170";"CROIX";"15/12/2023";"En extérieur";"RPUB_159890.pdf";"Oui";"1,42";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"0,07";"";"";"";"";"";"0,76";"";"1,23";"";"0,33";"";"0,49";"";"0,21";"";"0,45";"";"1,640427";"1,638933";"-15,523";"0,709338"
"186866";"3,024851";"50,629293";"50°37'45.455N 3°1'29.464E";"59350";"Rue du Général de la Bourdonneraye";"";"59000";"LILLE";"15/12/2023";"En extérieur";"RPUB_159886.pdf";"Oui";"1,43";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,57";"";"0,79";"";"0,63";"";"0,58";"";"0,93";"";"0,45";"";"0,53";"";"1,740862";"1,740862";"-21,739";"0,238725"
"186870";"3,041168";"50,649514";"50°38'58.250N 3°2'28.205E";"59328";"Avenue Becquart";"";"59130";"LAMBERSART";"15/12/2023";"En extérieur";"RPUB_159892.pdf";"Oui";"0,91";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,27";"";"0,31";"";"0,26";"";"0,4";"";"0,32";"";"0,36";"";"0,59";"";"0,988281";"0,988281";"-8,602";"0,291899"
"186872";"2,980503";"50,644824";"50°38'41.366N 2°58'49.811E";"59350";"Avenue de Dunkerque";"";"59160";"LILLE";"13/12/2023";"En extérieur";"RPUB_159893.pdf";"Oui";"1,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,21";"";"0,4";"";"0,37";"";"0,38";"";"0,44";"";"0,28";"";"0,3";"";"0,920543";"0,920543";"15,546";"0,217272"
"186887";"2,642185";"50,529496";"50°31'46.186N 2°38'31.866E";"62119";"Rue du 11 Novembre";"";"62400";"BETHUNE";"14/12/2023";"En extérieur";"RPUB_159902.pdf";"Oui";"1,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,29";"";"0,23";"";"0,23";"";"0,43";"";"0,32";"";"1,68";"";"0,33";"";"1,846212";"1,846212";"-2,001";"0,967798"
"186892";"3,058067";"50,553343";"50°33'12.035N 3°3'29.041E";"59560";"Avenue de l'Epinette";"";"59113";"SECLIN";"16/12/2023";"En extérieur";"RPUB_159885.pdf";"Oui";"2,54";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"1,08";"";"1,34";"";"1,18";"";"1,13";"";"1,15";"";"0,75";"";"0,35";"";"2,763838";"2,763838";"-8,813";"0,312281"
"186907";"2,633592";"50,535659";"50°32'8.372N 2°38'0.931E";"62119";"Avenue du Pont des Dames";"";"62400";"BETHUNE";"14/12/2023";"En extérieur";"RPUB_159901.pdf";"Oui";"0,73";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,19";"";"0,35";"";"0,43";"";"0,25";"";"0,12";"";"0,16";"";"0,13";"";"0,680368";"0,680368";"6,799";"0,468593"
"186908";"3,140184";"50,67754";"50°40'39.144N 3°8'24.662E";"59163";"Rue de la Gare";"";"59170";"CROIX";"15/12/2023";"En extérieur";"RPUB_159891.pdf";"Oui";"1,02";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,68";"";"0,54";"";"0,33";"";"0,32";"";"0,29";"";"0,35";"";"0,34";"";"1,134681";"1,134681";"-11,243";"0,331017"
"186992";"3,207754";"50,60458";"50°36'16.488N 3°12'27.914E";"59146";"Rue Jean Ochin";"";"59152";"CHERENG";"16/12/2023";"En extérieur";"RPUB_160062.pdf";"Oui";"2,03";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,77";"";"0,93";"";"1,2";"";"0,6";"";"0,71";"";"0,09";"";"0,31";"";"1,96624";"1,96624";"3,141";"0,522889"
"187003";"2,84555";"50,422455";"50°25'20.838N 2°50'43.980E";"62065";"Rue de Viré";"";"62210";"AVION";"12/12/2023";"En extérieur";"RPUB_160064.pdf";"Oui";"1,46";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,06";"";"0,11";"";"0,53";"";"0,85";"";"0,77";"";"0,47";"";"0,26";"";"0,42";"";"1,441145";"1,439896";"1,291";"0,616358"
"187035";"3,067567";"50,365542";"50°21'55.951N 3°4'3.241E";"59178";"Boulevard Jeanne d'Arc";"";"59500";"DOUAI";"11/12/2023";"En extérieur";"RPUB_160063.pdf";"Oui";"1,99";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"";"";"";"";"";"0,73";"";"0,37";"";"0,58";"";"0,9";"";"0,7";"";"0,42";"";"0,23";"";"1,599375";"1,592325";"19,629";"0,478889"
"187130";"3,217142";"50,687118";"50°41'13.625N 3°13'1.711E";"59339";"Rue du Marechal Leclerc";"";"59115";"LEERS";"27/12/2023";"En extérieur";"RPUB_160190.pdf";"Oui";"1,56";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,17";"";"0,87";"";"0,94";"";"0,18";"";"0,23";"";"0,21";"";"0,18";"";"1,355028";"1,353218";"13,139";"0,899116"
"187134";"2,288064";"51,011673";"51°0'42.023N 2°17'17.030E";"59271";"Rue Claude Debussy";"";"59760";"GRANDE SYNTHE";"27/12/2023";"En extérieur";"RPUB_160192.pdf";"Oui";"0,92";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,06";"";"";"";"";"0,54";"";"0,17";"";"0,44";"";"0,29";"";"0,22";"";"0,59";"";"0,19";"";"1,017055";"1,015283";"-10,549";"0,569238"
"187148";"3,117546";"50,756555";"50°45'23.598N 3°7'3.166E";"59508";"Rue de Bousbeque";"";"59223";"RONCQ";"27/12/2023";"En extérieur";"RPUB_160191.pdf";"Oui";"1,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,06";"";"";"";"";"1,08";"";"0,71";"";"0,63";"";"0,27";"";"0,46";"";"0,76";"";"0,18";"";"1,722063";"1,721017";"-9,686";"0,614411"
"187158";"3,46538";"50,39408";"50°23'38.688N 3°27'55.368E";"59491";"Rue du bas Pré";"";"59590";"RAISMES";"27/12/2023";"En extérieur";"RPUB_160193.pdf";"Oui";"0,86";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,31";"";"0,35";"";"0,47";"";"0,24";"";"0,22";"";"0,13";"";"0,4";"";"0,849941";"0,849941";"1,17";"0,353742"
"187161";"2,344546";"51,006238";"51°0'22.457N 2°20'40.366E";"59183";"Avenue de la Gironde";"";"59640";"DUNKERQUE";"27/12/2023";"En extérieur";"RPUB_160231.pdf";"Oui";"1,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,21";"";"0,55";"";"0,44";"";"0,24";"";"0,44";"";"0,51";"";"0,13";"";"1,033634";"1,033634";"14,576";"0,421532"
"187165";"2,975152";"50,665309";"50°39'55.112N 2°58'30.547E";"59457";"Rue du Général Leclerc";"";"59840";"PERENCHIES";"27/12/2023";"En extérieur";"RPUB_160234.pdf";"Oui";"1,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,12";"";"0,54";"";"0,48";"";"0,47";"";"0,51";"";"0,24";"";"0,35";"";"1,094303";"1,094303";"4,843";"0,376022"
"187168";"3,104624";"50,360221";"50°21'36.796N 3°6'16.646E";"59569";"Rue de Lambres";"";"59450";"SIN LE NOBLE";"29/12/2023";"En extérieur";"RPUB_160230.pdf";"Oui";"1,34";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,23";"";"0,58";"";"0,74";"";"0,54";"";"0,37";"";"0,3";"";"0,35";"";"1,256145";"1,256145";"6,258";"0,376796"
"187170";"2,598609";"50,472338";"50°28'20.417N 2°35'54.992E";"62727";"Rue Derancy";"";"62620";"RUITZ";"28/12/2023";"En extérieur";"RPUB_160238.pdf";"Oui";"2,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,29";"";"0,49";"";"0,92";"";"0,94";"";"1,28";"";"0,25";"";"0,41";"";"1,980707";"1,980707";"13,882";"0,556062"
"187180";"2,578533";"50,475029";"50°28'30.104N 2°34'42.719E";"62400";"Résidence Jean Jacques Rousseau";"";"62940";"HAILLICOURT";"28/12/2023";"En extérieur";"RPUB_160237.pdf";"Oui";"3,22";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"0,21";"";"";"";"";"1,92";"";"1,5";"";"1,51";"";"0,82";"";"0,57";"";"0,44";"";"0,96";"";"3,221723";"3,213876";"-0,054";"0,675259"
"187182";"1,933246";"50,946745";"50°56'48.282N 1°55'59.686E";"62548";"Rue Jean Rostand";"";"62730";"MARCK";"28/12/2023";"En extérieur";"RPUB_160239.pdf";"Oui";"1,37";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,39";"";"0,29";"";"0,71";"";"0,41";"";"0,45";"";"0,51";"";"0,45";"";"1,254392";"1,254392";"8,439";"0,262571"
"187184";"3,029386";"50,452656";"50°27'9.562N 3°1'45.790E";"59452";"Rue des Coquelicots";"";"59162";"OSTRICOURT";"29/12/2023";"En extérieur";"RPUB_160228.pdf";"Oui";"1,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,23";"";"0,39";"";"0,97";"";"0,31";"";"0,27";"";"0,37";"";"0,21";"";"1,22307";"1,22307";"-0,252";"0,620189"
"187194";"1,879596";"50,947068";"50°56'49.445N 1°52'46.546E";"62193";"Rue Greuze";"";"62100";"CALAIS";"28/12/2023";"En extérieur";"RPUB_160232.pdf";"Oui";"2,03";"Rue / Route / Parking";"EXEM";"";"0,2";"";"";"";"";"";"";"";"0,74";"";"0,61";"";"1,01";"";"0,9";"";"0,52";"";"0,32";"";"0,53";"";"1,855667";"1,844858";"8,588";"0,425268"
"187198";"2,253994";"51,022817";"51°1'22.141N 2°15'14.378E";"59183";"Route de Mardyck";"";"59279";"DUNKERQUE";"28/12/2023";"En extérieur";"RPUB_160229.pdf";"Oui";"1,96";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"1,33";"";"0,64";"";"0,82";"";"0,34";"";"";"";"0,22";"";"0,12";"";"1,740488";"1,740488";"11,2";"0,713796"
"187215";"1,874926";"50,956638";"50°57'23.897N 1°52'29.734E";"62193";"Rue Jean Baptiste Lamarck";"";"62100";"CALAIS";"28/12/2023";"En extérieur";"RPUB_160233.pdf";"Oui";"1,9";"Rue / Route / Parking";"EXEM";"";"0,75";"";"";"0,78";"";"";"";"";"0,56";"";"0,62";"";"0,64";"";"0,6";"";"0,18";"";"0,64";"";"0,49";"";"1,822251";"1,466186";"4,092";"0,283123"
"187529";"3,507096";"50,375998";"50°22'33.593N 3°30'25.546E";"59014";"Rue Corneille Theunissen";"";"59410";"ANZIN";"05/02/2024";"En intérieur";"RPUB_160599.pdf";"Oui";"1,04";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,05";"";"0,69";"";"0,41";"";"0,14";"";"0,57";"";"0,38";"";"0,28";"";"1,101817";"1,101817";"-5,944";"0,581535"
"187533";"3,085999";"50,649365";"50°38'57.714N 3°5'9.596E";"59350";"Avenue Emile Zola";"";"59800";"LILLE";"06/02/2024";"En extérieur";"RPUB_160606.pdf";"Oui";"1,66";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,27";"";"0,37";"";"0,86";"";"0,36";"";"0,66";"";"1,2";"";"0,2";"";"1,731906";"1,730491";"-4,332";"0,712234"
"187537";"3,045573";"50,629749";"50°37'47.096N 3°2'44.063E";"59350";"Rue Nationale";"";"59000";"LILLE";"06/02/2024";"En extérieur";"RPUB_160605.pdf";"Oui";"0,87";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,31";"";"0,23";"";"0,25";"";"0,26";"";"0,26";"";"0,27";"";"0,61";"";"0,889775";"0,889775";"-2,273";"0,394337"
"187538";"3,526277";"50,347093";"50°20'49.535N 3°31'34.597E";"59606";"Cité Lenne";"";"59300";"VALENCIENNES";"05/02/2024";"En intérieur";"RPUB_160611.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"40";"0"
